# using minimal fraction of valid points 30.00
# tas [K] from GISS-E2-R model output prepared for CMIP5 historical
# cutting out region lon=    0.000  360.000, lat=  -90.000   90.000
 1888   285.6711       285.8170       286.6376       287.6676       288.4994       289.0569       289.3245       289.2573       288.5667       287.4663       286.2924       285.5984    
 1889   285.4261       286.0069       286.7469       287.5480       288.3885       289.0565       289.2841       289.1876       288.5400       287.3938       286.3033       285.5314    
 1890   285.3558       285.7668       286.6070       287.6673       288.4207       288.9383       289.1574       289.1685       288.4731       287.4677       286.3443       285.6203    
 1891   285.4462       285.6649       286.5339       287.5878       288.3626       289.0036       289.2112       289.0904       288.5630       287.3406       286.3080       285.3816    
 1892   285.3450       285.8015       286.5068       287.6536       288.5125       288.9738       289.1573       289.0009       288.4762       287.4696       286.3922       285.5397    
 1893   285.5265       285.8602       286.7558       287.8303       288.6101       289.0621       289.3161       289.2495       288.5688       287.6453       286.4795       285.7045    
 1894   285.4920       286.0128       286.7597       287.8345       288.6538       289.0087       289.3835       289.2672       288.5914       287.6265       286.5594       285.7517    
 1895   285.8783       286.1316       286.7944       287.8481       288.7535       289.1812       289.4519       289.2642       288.6910       287.5454       286.3318       285.7890    
 1896   285.5319       285.9219       286.7122       287.6277       288.4262       289.0092       289.3070       289.2623       288.6031       287.5498       286.5524       285.6666    
 1897   285.6420       286.1357       286.8005       287.6784       288.6617       289.0156       289.4303       289.2376       288.7431       287.6122       286.4458       285.6163    
 1898   285.6529       285.9329       286.6039       287.6390       288.5351       289.1461       289.4817       289.3620       288.7647       287.4932       286.4144       285.7281    
 1899   285.6335       286.0312       286.8753       287.7520       288.5617       289.1118       289.4172       289.2110       288.6357       287.5763       286.2911       285.4357    
 1900   285.2945       285.7165       286.6239       287.7502       288.4607       289.1174       289.3720       289.2330       288.7012       287.7052       286.6282       285.8948    
 1901   285.5945       286.2755       286.8785       287.9648       288.7047       289.1595       289.4440       289.4200       288.7868       287.6225       286.3915       285.8701    
 1902   285.8074       286.0052       286.8224       287.6429       288.6135       289.1209       289.3932       289.3614       288.7248       287.6479       286.4691       285.5998    
 1903   285.5274       285.7191       286.6577       287.3924       288.2408       288.8143       289.2110       289.0354       288.4448       287.4844       286.2849       285.4401    
 1904   285.2155       285.7865       286.4892       287.5943       288.4943       288.9246       289.2679       289.1624       288.5820       287.4775       286.4125       285.7358    
 1905   285.5135       285.9984       286.6009       287.6068       288.4774       288.9053       289.2623       289.1785       288.5457       287.4869       286.3434       285.6451    
 1906   285.5818       285.7337       286.5095       287.5723       288.4518       288.9430       289.3539       289.2032       288.5696       287.4846       286.4368       285.6148    
 1907   285.6489       286.0573       286.6838       287.7477       288.5089       289.0378       289.2543       289.2269       288.5311       287.5667       286.4131       285.7664    
 1908   285.4741       285.8873       286.7483       287.8167       288.5888       289.1180       289.4365       289.2552       288.6854       287.6364       286.3639       285.6838    
 1909   285.6591       285.9783       286.6918       287.6721       288.5741       289.1114       289.4080       289.2419       288.6496       287.6969       286.4352       285.7165    
 1910   285.7490       286.0576       286.8573       287.7625       288.5407       289.1569       289.4843       289.2956       288.6747       287.6258       286.4727       285.8249    
 1911   285.6404       286.1300       286.8687       287.9281       288.6726       289.1514       289.4893       289.3178       288.7045       287.6404       286.3970       285.8725    
 1912   285.6929       285.9950       286.8918       287.8044       288.6015       289.1748       289.4002       289.2936       288.5360       287.5507       286.3362       285.6220    
 1913   285.6968       285.9865       286.8525       287.7601       288.5087       288.9835       289.3122       289.2104       288.5834       287.6414       286.3696       285.6431    
 1914   285.5959       285.9511       286.7039       287.7984       288.5752       289.1046       289.4351       289.3034       288.5829       287.5492       286.2704       285.5268    
 1915   285.3732       286.0020       286.7112       287.7016       288.5836       289.1260       289.3363       289.2823       288.6194       287.6642       286.5032       285.7403    
