# using minimal fraction of valid points 30.00
# tas [K] from EC-Earth 2.3 experiment for CMIP5 historical
# cutting out region lon=   -0.563  359.438, lat=  -89.698   89.698
 1891   283.6552       284.1923       284.8568       285.5959       286.4925       287.0967       287.5635       287.2127       286.2518       285.4011       284.4935       283.8914    
 1892   283.7361       284.2379       284.8152       285.6364       286.4734       287.1261       287.5039       287.0957       286.4048       285.4347       284.4917       283.8518    
 1893   283.7235       284.2817       284.8580       285.8044       286.4914       287.2307       287.4589       287.1657       286.4749       285.4509       284.3792       283.9583    
 1894   283.7191       284.1990       284.7399       285.5963       286.4010       287.1783       287.5493       287.2572       286.5456       285.4487       284.5110       283.9445    
 1895   283.6523       284.2668       285.1031       285.8424       286.4910       287.2789       287.5244       287.3517       286.5347       285.4107       284.5320       283.6765    
 1896   283.9916       284.2629       284.9314       285.8124       286.4843       287.2743       287.5254       287.2862       286.5070       285.5086       284.4169       283.9143    
 1897   283.8424       284.3927       285.1229       285.8426       286.5552       287.2209       287.5608       287.2430       286.4749       285.4853       284.5966       283.8391    
 1898   283.8791       284.3693       284.8056       285.7177       286.6656       287.2665       287.5937       287.3380       286.4228       285.5100       284.5074       283.7862    
 1899   283.8237       284.0434       284.8574       285.8447       286.5440       287.2695       287.4394       287.2708       286.5208       285.6086       284.5331       283.8647    
 1900   283.7943       284.4465       284.9421       285.7494       286.5954       287.3184       287.5540       287.2275       286.6483       285.5597       284.5651       283.9254    
 1901   283.8566       284.1328       284.7364       285.8596       286.6018       287.3338       287.5453       287.3623       286.6895       285.5843       284.6667       284.0286    
 1902   283.9562       284.3151       284.9871       285.6154       286.5099       287.1886       287.5569       287.3681       286.5847       285.4465       284.5142       283.7570    
 1903   283.9567       284.2029       284.9631       285.6797       286.3464       287.0351       287.3770       287.1677       286.3322       285.4205       284.4014       283.6613    
 1904   283.6005       284.1507       284.6126       285.4898       286.2516       286.9965       287.3836       287.0745       286.3865       285.4081       284.4716       283.7368    
 1905   283.6575       284.1152       284.9331       285.7067       286.3212       286.9832       287.3180       287.1867       286.4943       285.5430       284.4335       283.8964    
 1906   283.8535       284.3462       284.8829       285.5988       286.4337       287.1262       287.5129       287.2976       286.6152       285.6265       284.6662       283.8350    
 1907   283.6211       284.2378       284.9657       285.7516       286.5952       287.2441       287.4953       287.2791       286.6486       285.5743       284.6180       284.0450    
 1908   284.0247       284.2253       284.9659       285.7540       286.4990       287.1230       287.5966       287.3481       286.6559       285.4852       284.5846       284.0074    
 1909   284.0651       284.3761       285.3394       286.0684       286.7733       287.2335       287.5652       287.3183       286.7435       285.7024       284.7694       284.3158    
 1910   284.0736       284.5359       285.1735       286.0151       286.6752       287.2895       287.6518       287.4869       286.6993       285.7723       284.7620       284.2254    
 1911   284.0466       284.5731       285.1073       285.8063       286.5519       287.3342       287.6125       287.3822       286.6624       285.6050       284.6874       284.1984    
 1912   283.9944       284.4229       284.9452       285.9649       286.7655       287.2911       287.5405       287.3921       286.6141       285.6928       284.5599       284.0188    
 1913   283.9191       284.3479       284.8788       285.8029       286.5224       287.1517       287.4227       287.2196       286.4333       285.5470       284.4986       284.0577    
 1914   283.7764       284.3695       284.8518       285.7487       286.6402       287.2070       287.5491       287.4265       286.6253       285.6089       284.5236       284.1097    
 1915   284.0031       284.3139       284.8310       285.7346       286.7231       287.2651       287.6499       287.4539       286.5822       285.7179       284.7003       284.0696    
 1916   283.9442       284.4368       285.3383       286.0654       286.7146       287.3003       287.5284       287.3867       286.6632       285.6607       284.6935       284.0756    
 1917   284.0405       284.3608       285.0030       285.7776       286.5854       287.2099       287.5657       287.4177       286.6458       285.6670       284.6496       283.8346    
 1918   283.9790       284.4315       285.0168       285.9556       286.7204       287.2658       287.6655       287.4131       286.5640       285.6403       284.7953       284.0300    
 1919   283.8770       284.2571       284.9508       285.8423       286.6556       287.3336       287.5456       287.4819       286.8273       285.8126       284.8094       284.3152    
 1920   283.9823       284.3637       285.1633       286.0528       286.8821       287.4775       287.8571       287.4615       286.8174       285.7473       284.9489       284.2373    
 1921   284.0953       284.5181       285.1148       285.9316       286.8679       287.4989       287.8192       287.5333       286.7422       285.7342       284.8510       284.1805    
 1922   284.2251       284.5835       285.3903       286.0426       286.7955       287.5085       287.7601       287.7231       286.9236       285.9368       284.9343       284.1775    
 1923   284.1357       284.5200       285.2795       286.0728       286.5627       287.3777       287.7647       287.5341       286.7736       285.7649       284.8053       284.3547    
 1924   284.0750       284.7719       285.4053       286.1119       286.9017       287.4537       287.7481       287.6533       286.8117       285.7896       284.5845       283.9970    
