Datetime,NVIDIA,VanEck_Semiconductor_ETF,MACD,Cardano,Invesco_QQQ,Meta,S&P_500,NASDAQ_100,SPDR_Industrials,Dow_Jones,BTC,ARK_NextGen_Internet_ETF,HMA_10,SMA_50,EMA_100,TRON,KAMA_20,MicroStrategy,ETH,Silver,SPDR_Tech,Gold,SPDR_Consumer_Discretionary,Google,TEMA_20,SPDR_Financials,VIX,EUR/USD,Amazon,OBV,Chainlink,Dogecoin,ATR,day
2024-04-07 19:00:00,87.94549751281738,222.58250045776367,321.32182093081065,0.5880411267280579,440.6550064086914,526.6100158691406,5204.9049072265625,18108.5751953125,125.67499923706056,38916.6025390625,69142.58984375,80.1500015258789,69821.41561616161,68509.93819999999,68232.23009458197,0.1204163152724504,69317.19924205788,145.2259979248047,3380.7003784179688,27.34124994277954,206.50374603271484,2331.1500244140625,178.88000106811523,152.4862518310547,69764.64996793884,41.55000019073486,16.06749963760376,1.0841283798217771,184.97750091552737,226484165120.0,17.84061861038208,0.198211882263422,349.21324428499,7
2024-04-07 20:00:00,87.94549751281738,222.58250045776367,262.4613297044998,0.5854506641626358,440.6550064086914,526.6100158691406,5204.9049072265625,18108.5751953125,125.67499923706056,38916.6025390625,69283.765625,80.1500015258789,69618.36757575755,68542.4486,68248.78019171896,0.1202665474265813,69315.05727098162,145.2259979248047,3382.440368652344,27.272500038146973,206.50374603271484,2329.7000732421875,178.88000106811523,152.4862518310547,69620.7345717722,41.55000019073486,16.06749963760376,1.0841283798217771,184.97750091552737,226108074496.0,17.67611789703369,0.1973109766840934,359.75716433606215,7
2024-04-07 21:00:00,87.94549751281738,222.58250045776367,235.2283014821296,0.5855240523815155,440.6550064086914,526.6100158691406,5204.9049072265625,18108.5751953125,125.67499923706056,38916.6025390625,69140.1484375,80.1500015258789,69409.63056565657,68576.062,68269.78830673442,0.1202603820711374,69314.98818904164,145.2259979248047,3395.951171875,27.17124938964844,206.50374603271484,2326.6000366210938,178.88000106811523,152.4862518310547,69562.32836127882,41.55000019073486,16.06749963760376,1.0841283798217771,184.97750091552737,226322768384.0,17.683677673339844,0.1986197382211685,357.9491749192006,7
2024-04-07 22:00:00,87.94549751281738,222.58250045776367,188.88438490925185,0.5850902050733566,440.6550064086914,526.6100158691406,5204.9049072265625,18108.5751953125,125.67499923706056,38916.6025390625,69166.783203125,80.1500015258789,69182.05697979797,68608.44,68284.86774620503,0.1201839316636323,69308.50798669973,145.2259979248047,3403.1905517578125,27.53125,206.50374603271484,2338.1500244140625,178.88000106811523,152.4862518310547,69439.79285625124,41.55000019073486,16.06749963760376,1.0841283798217771,184.97750091552737,226313507328.0,17.71603298187256,0.1982033811509609,356.94164456782914,7
2024-04-07 23:00:00,87.94549751281738,222.58250045776367,161.87105984606023,0.5845658183097839,440.6550064086914,526.6100158691406,5204.9049072265625,18108.5751953125,125.67499923706056,38916.6025390625,69351.001953125,80.1500015258789,69057.4307878788,68639.5704,68302.98917697323,0.1202388908714056,69307.7811258065,145.2259979248047,3415.9171752929688,28.050000190734863,206.50374603271484,2361.6500244140625,178.88000106811523,152.4862518310547,69381.39704943403,41.55000019073486,16.06749963760376,1.0841283798217771,184.97750091552737,226313507328.0,17.76158046722412,0.1969070099294185,359.1204779915556,7
2024-04-08 00:00:00,87.94549751281738,222.58250045776367,152.99732798918558,0.5882358849048615,440.6550064086914,526.6100158691406,5204.9049072265625,18108.5751953125,125.67499923706056,38916.6025390625,69289.6484375,80.1500015258789,69064.60005050506,68676.46919999999,68323.92780713218,0.1204769946634769,69308.05881760978,145.2259979248047,3446.1265258789062,27.99375009536743,206.50374603271484,2363.0999755859375,178.88000106811523,152.4862518310547,69373.98029499114,41.55000019073486,16.06749963760376,1.0841283798217771,184.97750091552737,226313507328.0,17.89066457748413,0.1987280659377575,351.8774974207302,8
2024-04-08 01:00:00,87.94549751281738,222.58250045776367,139.116229491774,0.5865238457918167,440.6550064086914,526.6100158691406,5204.9049072265625,18108.5751953125,125.67499923706056,38916.6025390625,69469.998046875,80.1500015258789,69152.99179797982,68710.4184,68343.77062283253,0.1206553354859352,69308.14238826717,145.2259979248047,3433.6004028320312,27.915000438690186,206.50374603271484,2361.0249633789062,178.88000106811523,152.4862518310547,69358.0626672002,41.55000019073486,16.06749963760376,1.0833063125610352,184.97750091552737,226292976128.0,17.838932991027832,0.1975444629788398,347.4398190335352,8
2024-04-08 02:00:00,87.94549751281738,222.58250045776367,134.9572601050022,0.5866574645042419,440.6550064086914,526.6100158691406,5204.9049072265625,18108.5751953125,125.67499923706056,38916.6025390625,69244.087890625,80.1500015258789,69270.46431313132,68742.7464,68365.41912535069,0.1208715923130512,69308.79789285023,145.2259979248047,3426.90087890625,27.80749988555908,206.50374603271484,2354.8250122070312,178.88000106811523,152.4862518310547,69373.07009593953,41.55000019073486,16.06749963760376,1.082983672618866,184.97750091552737,226292976128.0,17.756130695343018,0.1981865800917148,357.35427392399697,8
2024-04-08 03:00:00,87.94549751281738,222.58250045776367,112.77924551302569,0.5846920758485794,440.6550064086914,526.6100158691406,5204.9049072265625,18108.5751953125,125.67499923706056,38916.6025390625,69379.16796875,80.1500015258789,69330.66505050506,68769.295,68382.49993474968,0.12083051353693,69308.43237007667,145.2259979248047,3425.8013305664062,27.858749866485596,206.50374603271484,2355.0999755859375,178.88000106811523,152.4862518310547,69330.47335545215,41.55000019073486,16.127500534057617,1.0836586356163025,184.97750091552737,226292976128.0,17.702754497528076,0.1969825625419616,350.5415802508543,8
2024-04-08 04:00:00,87.94549751281738,222.58250045776367,114.39389367586408,0.5827018469572067,440.6550064086914,526.6100158691406,5204.9049072265625,18108.5751953125,125.67499923706056,38916.6025390625,69398.603515625,80.1500015258789,69388.43674747474,68804.6742,68403.81577762592,0.1209643688052892,69309.40082465453,145.2259979248047,3420.0160522460938,27.89124965667725,206.50374603271484,2355.8499755859375,178.88000106811523,152.4862518310547,69354.99736511972,41.55000019073486,16.324999809265137,1.0842753648757937,184.97750091552737,226317951488.0,17.6507887840271,0.1980612985789775,348.12454773293615,8
